Date,Agent_ID,Break[10003],Extended Wrap Up[10048],Go To Logout[10025],Lunch[10001],Undefined[0],CTI Failure[50002],Outbound Calls[32],RONA[32767],Administration[11043],Computer Issues[10030],Meeting[10007],[50003],Training[10005],[32762],[999],Member Facing Work[11494],Missed Tasks[50010]
6/22/21,3,,96.8,,,2.6,,,,0.7,,,0.0,,,,,
6/22/21,18,36.5,62.0,0.2,,1.3,,,,,,,,,,,,
6/22/21,5,8.4,50.7,0.0,40.6,0.3,,,,,,,,,,,,
6/22/21,4,3.3,8.0,0.1,67.5,0.2,,1.8,0.0,19.2,,,,,,,,
6/22/21,3,,25.0,,74.8,0.2,,,,0.0,,,0.0,,,,,
6/22/21,14,21.3,22.5,0.5,,0.5,12.5,,,1.2,41.6,,,,,,,
6/22/21,14,1.2,1.6,,,0.0,96.6,,0.0,0.6,,,,,,,,
6/22/21,11,65.8,,1.3,,32.9,,,,,,,,,,,,
6/22/21,3,59.0,15.9,1.4,,3.1,,20.7,,,,,,,,,,
6/23/21,8,8.9,7.3,0.1,67.4,16.3,,,,,,,,,,,,
6/23/21,4,,,,,100.0,,,,,,,0.0,,,,,
6/23/21,16,2.7,16.2,,59.2,9.5,,,,0.0,,12.5,0.0,,,,,
6/23/21,11,15.3,6.6,0.1,71.8,5.2,,1.0,,,,,,,,,,
6/23/21,13,21.6,18.2,0.1,58.1,1.2,,,0.6,0.0,0.1,,,,,,,
6/23/21,12,14.9,15.3,0.1,65.5,1.8,,2.5,,,,,,,,,,
6/23/21,3,6.6,30.9,0.1,62.3,0.1,,0.1,,0.0,,,,,,,,
6/23/21,7,,19.9,,76.0,2.1,,,1.9,,,,0.0,,,,,
6/23/21,18,47.3,49.2,1.0,,2.6,,,,,,,,,,,,
6/23/21,5,9.6,43.0,0.0,39.0,0.5,,,0.0,0.0,,7.8,,,,,,
6/23/21,14,44.2,21.2,0.2,,0.7,,,0.2,33.6,,,,,,,,
6/23/21,4,,,,,100.0,,,,,,,0.0,,,,,
6/23/21,4,87.8,,,6.2,2.5,,,3.5,,,,,,,,,
6/23/21,4,42.7,,0.9,30.7,1.5,,23.9,0.5,,,,,,,,,
6/23/21,16,46.3,15.1,0.2,,100.0,,,,38.1,,,0.0,,,,,
6/23/21,16,61.0,24.5,0.4,,14.1,,,,,,,,,,,,
6/23/21,7,,17.5,72.5,,10.0,,,,,,,,,,,,
6/24/21,8,,8.5,0.1,85.3,6.1,,,,,,,,,,,,
6/24/21,4,8.8,5.3,,61.1,7.7,,6.1,11.0,0.0,,,,,,,,
6/24/21,16,14.9,12.1,0.1,65.9,7.0,,,,0.0,,,,,,,,
6/24/21,13,21.1,35.7,,32.6,5.6,,,5.0,0.0,,,,,,,,
6/24/21,2,33.5,1.9,0.1,60.3,2.8,,,0.1,1.3,,,,,,,,
6/24/21,12,14.8,10.6,0.1,69.7,0.7,,0.0,,0.1,4.2,2.3,,,,,,
6/24/21,18,51.2,42.6,1.5,,4.7,,,,,,,,,,,,
6/24/21,5,13.0,47.9,0.0,38.3,0.6,,0.1,,,,,,,,,,
6/24/21,14,31.6,36.3,0.1,,0.3,,,,31.7,,,,,,,,
6/24/21,13,,46.4,0.5,,52.8,,,0.3,,,,,,,,,
6/24/21,14,13.9,75.2,0.1,,0.1,,,,10.7,,,,,,,,
6/24/21,12,40.0,39.2,0.6,,6.9,,13.3,,,,,,,,,,
6/25/21,8,7.6,6.3,0.1,69.5,16.6,,,,,,,,,,,,
6/25/21,12,15.5,27.1,0.1,55.8,1.5,,,,,,,,,,,,
6/25/21,13,21.9,11.4,0.1,60.8,3.9,,,1.9,0.0,,,,,,,,
6/25/21,3,8.2,26.4,,60.1,4.2,,1.1,,,,,,,,,,
6/25/21,2,23.5,31.2,0.1,45.3,0.9,,,,30.3,,,,,,,,
6/25/21,6,1.5,1.0,0.0,18.8,0.7,,,2.6,75.5,,,,,,,,
6/25/21,18,46.7,50.2,1.0,,2.2,,,,,,,,,,,,
6/25/21,5,9.9,52.1,0.0,37.2,0.8,,,0.0,0.0,,,,,,,,
6/25/21,14,20.0,37.5,0.1,,0.1,,,0.0,42.3,,,,,,,,
6/25/21,3,,13.5,,,86.5,,,,,,,0.0,,,,,
6/25/21,14,0.3,0.8,0.0,,0.0,98.4,,0.0,0.4,0.1,,,,,,,
6/25/21,3,21.5,76.4,0.8,,1.3,,,,,,,,,,,,
6/28/21,8,,5.7,,76.3,18.0,,,,,,,0.0,,,,,
6/28/21,12,16.8,22.5,0.1,59.5,1.1,,,,,,,,,,,,
6/28/21,16,,19.3,,68.0,12.6,,,,,0.1,,,,,,,
6/28/21,13,15.0,22.6,0.1,57.6,3.9,,,0.9,,,,,,,,,
6/28/21,11,14.3,14.5,0.1,69.5,1.7,,,,,,,,,,,,
6/28/21,3,,98.7,,,1.3,,,,,,,0.0,,,,,
6/28/21,18,43.5,52.6,1.2,,2.7,,,,,,,,,,,,
6/28/21,5,6.9,63.0,0.0,29.4,0.5,,,0.1,0.0,,,,0.0,,,,
6/28/21,14,27.3,58.2,0.1,,0.3,,,0.2,14.0,,,,,,,,
6/28/21,3,10.2,31.0,0.1,56.7,0.2,,1.9,,,,,,,,,,
6/28/21,14,13.4,86.5,0.1,,0.1,,,,,,,,,,,,
6/28/21,8,,93.5,1.4,,5.2,,,,,,,,,,,,
6/28/21,16,,74.4,,,6.6,,,,,19.0,,,,,,,
6/28/21,16,,81.3,1.2,1.2,16.3,,,,,,,,,,,,
6/29/21,12,,2.9,,81.4,15.7,,,,,,,,,,,,
6/29/21,4,7.8,4.7,0.2,77.4,4.4,,5.1,0.4,,,,,,,,,
6/29/21,7,,25.5,0.1,62.3,12.1,,,,,,,,,,,,
6/29/21,16,31.7,34.9,,,33.4,,,,,,,0.0,,,,,
6/29/21,13,13.5,27.7,0.1,56.8,2.0,,,0.1,,,,,,,,,
6/29/21,11,,7.8,0.1,91.3,0.8,,,,,,,,,,,,
6/29/21,18,50.9,45.1,0.8,,3.2,,,,,,,,,,,,
6/29/21,5,10.0,47.9,0.0,41.8,0.3,,,0.0,0.0,,,,,,,,
6/29/21,14,26.2,73.5,0.1,,0.1,,,,0.2,,,,,,,,
6/29/21,16,11.6,16.3,0.1,71.5,0.4,,0.1,,0.0,,,,,,,,
6/29/21,12,79.8,18.5,0.2,,1.4,,,,,,,,,,,,
6/29/21,14,7.1,92.0,0.1,,0.2,,,0.4,0.2,,,,,,,,
6/30/21,12,16.1,18.6,0.1,55.2,10.0,,,0.0,0.0,,,,,,,,
6/30/21,4,13.6,,,86.1,0.1,,,0.2,,,,,,,,,
6/30/21,16,19.3,18.8,0.0,54.8,6.5,,0.6,,0.1,,,,0.0,,,,
6/30/21,11,54.4,,,,45.6,,,,,,,0.0,,,,,
6/30/21,13,15.8,18.3,0.1,58.0,2.6,,,5.1,0.1,,,,,,,,
6/30/21,7,,26.8,0.1,70.6,2.5,,,,,,,,,,,,
6/30/21,18,35.9,61.6,0.5,,2.0,,,,,,,,,,,,
6/30/21,5,12.2,46.0,0.0,40.6,0.7,,0.5,0.0,0.0,,,,,,,,
6/30/21,14,31.2,68.1,0.1,,0.2,,,0.1,0.2,,,,,,,,
6/30/21,4,65.2,,0.7,,2.5,,25.8,5.8,,,,,,,,,
6/30/21,11,83.2,,,,16.8,,,,,,,0.0,,,,,
6/30/21,14,2.2,3.3,0.0,,0.0,93.3,,0.0,1.2,,,,,,,,
7/1/21,8,,,,,100.0,,,,,,,0.0,,,,,
7/1/21,12,18.7,7.1,0.1,71.9,0.3,,,,1.9,,,,,,,,
7/1/21,16,17.7,14.0,0.1,58.4,9.8,,,,0.0,,,,,,,,
7/1/21,3,32.7,52.8,,,14.5,,,,,,,0.0,,,,,
7/1/21,11,9.9,9.2,0.7,48.5,1.0,,,,28.7,,2.0,,,,,,
7/1/21,7,,43.7,0.4,53.7,0.0,,,2.2,,,,,,,,,
7/1/21,8,10.2,3.2,,86.3,0.3,,,,,,,0.0,,,,,
7/1/21,18,42.3,55.8,0.6,,1.3,,,,,,,,,,,,
7/1/21,5,12.5,46.3,0.0,40.5,0.7,,,,0.0,,,,,,,,
7/1/21,3,,4.0,,95.7,0.2,,,,,,,,,,,,
7/1/21,3,,95.9,,,4.1,,,,,,,0.0,,,,,
7/1/21,14,65.7,33.4,0.4,,0.5,,,,,,,,,,,,
7/1/21,3,39.3,32.3,,,1.1,,27.3,,,,,,,,,,
7/1/21,8,,,35.7,,64.3,,,,,,,,,,,,
7/1/21,3,,,52.9,,47.1,,,,,,,,,,,,
7/2/21,12,12.0,7.1,0.1,48.5,11.1,,,1.7,19.6,,,,,,,,
7/2/21,16,15.7,23.6,0.2,51.8,8.8,,,,0.0,,,,,,,,
7/2/21,11,2.1,2.4,0.0,23.3,3.6,,,,1.9,,0.0,,66.6,,,,
7/2/21,13,,,1.0,,99.0,,,,,,,,,,,,
7/2/21,3,5.6,20.7,,70.8,2.7,,0.1,,0.0,,,0.0,,,,,
7/2/21,2,38.8,,0.2,57.5,2.3,,,,1.2,,,,,,,,
7/2/21,7,,30.6,0.1,63.9,5.3,,,,0.1,,,,,,,,
7/2/21,13,14.8,36.4,0.1,48.6,0.2,,,,0.0,,,,,,,,
7/2/21,5,14.3,34.6,0.1,50.3,0.6,,,0.1,0.0,0.0,,,,,,0.0,
7/2/21,14,32.0,67.8,0.1,,0.1,,,,,,,,,,,,
7/2/21,3,32.0,66.5,0.3,,1.3,,,,,,,,,,,,
7/2/21,14,10.8,79.8,0.1,,0.1,,,0.2,9.0,,,,,,,,
7/3/21,7,,,0.3,,0.8,,99.0,,,,,,,,,,
7/3/21,12,,,0.1,,0.2,,99.8,,,,,,,,,,
7/6/21,12,13.7,8.7,,63.3,14.4,,,,,,,0.0,,,,,
7/6/21,4,,,,,100.0,,,,,,,0.0,,,,,
7/6/21,4,,15.1,,75.6,0.1,5.3,,3.9,,,,,,,,,
7/6/21,7,,17.7,0.1,56.5,8.0,,17.7,,,,,,,,,,
7/6/21,16,5.8,22.3,0.1,64.3,7.4,,,0.1,,,,,,,,,
7/6/21,11,8.9,22.8,0.1,67.8,0.3,,,,,,,,0.1,,,,
7/6/21,13,5.4,33.6,0.1,57.8,3.1,,,0.1,12.3,,,,,,,,
7/6/21,5,8.0,54.2,0.0,37.3,0.4,,,,,0.0,,,,,,,
7/6/21,14,39.2,50.1,0.1,,0.1,,,2.7,7.7,0.1,,,,,,,
7/6/21,4,77.8,,0.6,,9.1,,,12.5,,,,,,,,,
7/6/21,6,,96.0,1.2,,2.8,,,,,,,,,,,,
7/6/21,12,33.0,54.6,10.4,,2.0,,,,,,,,,,,,
7/6/21,14,14.9,69.5,0.2,,0.4,,,,14.8,,,,,,,0.4,
7/7/21,12,,,,,100.0,,,,,,,0.0,,,,,
7/7/21,4,,,,,26.7,,,73.3,,,,0.0,,,,,
7/7/21,16,13.9,16.2,0.2,60.3,9.3,,,0.1,,,,,,,,,
7/7/21,11,3.8,2.8,0.2,82.9,4.2,,,0.2,,,6.0,,,,,,
7/7/21,13,2.5,47.1,0.0,47.9,2.4,,0.1,,0.0,0.9,,,,,,,
7/7/21,3,8.4,40.4,0.1,50.8,0.4,,,,0.1,,,,,,,,
7/7/21,7,,51.0,,0.2,0.6,,,,31.8,,,,16.4,,,,
7/7/21,5,8.9,48.3,0.0,42.5,0.3,,,,,,,,,,,,
7/7/21,14,25.5,74.0,,,0.2,,,,,,,0.0,,,,0.4,
7/7/21,12,,,,,100.0,,,,,,,,,,,,
7/7/21,12,,,,,100.0,,,,,,,0.0,,,,,
7/7/21,4,59.3,,,,40.7,,,,,,,0.0,,,,,
7/7/21,12,11.0,13.1,,70.5,0.2,,4.1,,,1.1,,,,,,,
7/7/21,4,,,,,100.0,,,,,,,0.0,,,,,
7/7/21,4,5.7,,0.1,94.0,0.1,,,0.1,,,,,,,,,
7/7/21,14,,7.7,,,30.8,,,,23.1,38.5,,,,,,,
7/7/21,14,,87.4,1.3,,1.3,,,,3.6,6.5,,,,,,,
7/7/21,6,11.9,77.8,0.2,,10.2,,,,,,,,,,,,
7/7/21,7,,93.4,1.9,,0.5,,4.1,0.2,,,,,,,,,
7/7/21,14,27.4,49.9,0.2,,0.2,,,,22.4,,,,,,,,
7/7/21,12,,,2.8,,6.2,,,12.9,78.2,,,,,,,,
7/7/21,7,,,0.6,,99.4,,,,,,,,,,,,
7/8/21,8,,8.5,0.1,73.6,17.9,,,,,,,,,,,,
7/8/21,4,14.3,,0.1,76.6,2.1,,6.5,0.4,,,,,,,,,
7/8/21,11,7.3,,0.1,75.8,14.9,,0.8,,,1.1,,,,,,,
7/8/21,16,15.0,12.3,0.3,61.8,10.5,,,,,,,,0.0,,,,
7/8/21,13,22.3,15.5,0.1,55.8,4.5,,,1.8,,,,,,,,,
7/8/21,12,12.2,12.5,0.1,65.1,1.3,,8.9,,,,,,,,,,
7/8/21,7,,33.8,0.4,63.2,2.2,,,0.5,,,,,,,,,
7/8/21,2,19.9,,0.1,42.0,0.0,,,1.2,36.8,,,,,,,,
7/8/21,5,12.1,41.7,0.0,41.8,0.6,,,0.1,3.8,,,,,,,0.0,
7/8/21,14,8.6,60.8,0.2,,0.1,,,1.6,28.8,,,,,,,,
7/8/21,14,75.5,20.4,0.3,,0.2,,,3.6,,,,,,,,,
7/8/21,7,,,0.5,,0.5,,99.1,,,,,,,,,,
7/9/21,8,19.0,1.8,0.1,57.0,13.2,,9.0,,,,,,,,,,
7/9/21,4,,,,,93.9,,,6.2,,,,,,,,,
7/9/21,11,11.0,12.7,,0.6,9.3,,,,,16.3,50.2,,,,,,
7/9/21,16,15.5,1.3,0.1,80.2,2.9,,,2.9,,,,0.0,,,,,
7/9/21,12,22.3,3.3,0.1,73.3,1.1,,,,,,,,,,,,
7/9/21,7,,27.4,0.1,71.9,0.6,,,,,,,,,,,,
7/9/21,3,17.9,75.7,,,1.2,,5.3,,,,,,,,,,
7/9/21,4,9.4,2.4,0.1,85.6,0.1,,2.4,,,,,,,,,,
7/9/21,5,11.6,30.8,0.1,55.8,0.4,,,,1.3,,,,,,,,
7/9/21,14,29.4,70.2,0.2,,0.2,,,,,,,,,,,,
7/9/21,13,14.0,33.2,0.0,50.5,1.7,,,0.2,0.4,0.0,,,,,,,
7/9/21,3,9.0,8.8,,81.2,0.9,,,,,,,,,,,,
7/9/21,11,1.5,,,,10.8,,68.5,,,,19.3,,,,,,
7/9/21,14,26.1,54.8,0.2,,0.3,,,3.0,15.7,,,,,,,,
7/9/21,3,,97.8,0.7,,1.6,,,,,,,,,,,,
7/12/21,8,6.8,2.7,0.1,72.5,18.0,,,,,,,,,,,,
7/12/21,12,26.0,15.7,0.1,55.8,2.5,,,,,,,,,,,,
7/12/21,16,11.6,33.8,0.1,50.1,4.4,,,,,,,,,,,,
7/12/21,3,7.2,9.7,,79.4,3.2,,,,,0.6,,0.0,,,,,
7/12/21,13,10.5,35.0,0.1,51.9,2.4,,,0.0,0.0,,,,0.1,,,,
7/12/21,2,34.7,,0.1,64.9,0.1,,,0.2,,,,,,,,,
7/12/21,18,38.6,58.6,0.7,,2.2,,,,,,,,,,,,
7/12/21,5,14.3,42.6,0.0,41.6,1.5,,,,0.0,,,,,,,,
7/12/21,14,,40.9,0.1,,0.3,,,0.3,58.3,,,,,,,,
7/12/21,14,,74.1,0.4,,0.9,,,1.0,23.6,,,,,,,,
7/12/21,3,51.8,33.7,0.9,,2.1,,11.5,,,,,,,,,,
7/13/21,8,,9.5,0.1,72.8,17.6,,,,,,,,,,,,
7/13/21,12,23.8,27.2,0.0,48.9,0.1,,,0.0,,,,,,,,,
7/13/21,16,10.6,27.1,0.0,53.4,8.9,,,,0.0,,,,,,,,
7/13/21,4,17.2,60.3,,,22.0,,,0.5,,,,0.0,,,,,
7/13/21,2,26.3,38.5,0.1,43.3,1.5,,,0.1,28.7,,,,,,,,
7/13/21,3,,10.8,,87.8,0.5,,0.9,,,,,0.0,,,,,
7/13/21,5,14.0,42.2,0.0,41.1,0.4,,,0.0,0.0,2.2,,,,,,,
7/13/21,14,26.7,61.9,0.1,,0.2,,,,11.0,,,,,,,,
7/13/21,4,5.5,3.8,0.1,88.0,1.9,,,0.8,,,,,,,,,
7/13/21,3,22.8,72.6,0.7,,2.6,,1.0,,0.3,,,,,,,,
7/13/21,14,12.2,41.8,0.1,,0.1,,,0.9,44.9,,,,,,,,
7/14/21,8,6.4,,0.1,75.3,18.3,,,,,,,,,,,,
7/14/21,12,7.2,26.5,0.1,66.0,0.3,,,,,,,,,,,,
7/14/21,13,16.2,27.4,0.1,49.7,6.6,,,0.1,,,,,,,,,
7/14/21,16,10.4,13.9,0.2,69.1,6.3,,,,0.1,,,,,,,,
7/14/21,11,6.0,4.3,0.0,,1.5,2.1,6.0,,,3.4,76.4,,0.4,,,,
7/14/21,2,38.0,,0.2,59.2,0.7,,,1.9,,,,,,,,,
7/14/21,3,8.5,9.6,,81.6,0.3,,,,,,,0.0,,,,,
7/14/21,4,12.9,7.1,0.1,75.5,0.3,,3.6,0.5,0.1,,,,,,,,
7/14/21,5,,48.1,,,19.5,,,1.8,,30.6,,,,,,,
7/14/21,14,12.9,60.0,0.2,,0.5,,,0.0,26.1,0.4,,,,,,0.1,
7/14/21,5,,97.8,,,1.8,,,0.3,,,,,,,,,
7/14/21,5,,96.8,,,3.2,,,,,,,0.0,,,,,
7/14/21,5,10.8,43.9,0.1,45.2,0.1,,,,,,,,,,,,
7/14/21,14,54.7,43.6,0.2,,0.2,,,1.3,,,,,,,,,
7/14/21,3,,97.4,0.7,,1.9,,,,,,,,,,,,
7/15/21,12,22.6,10.5,0.1,52.8,4.7,,9.4,,,,,,,,,,
7/15/21,16,44.1,37.7,,,18.2,,,,,,,0.0,,,,,
7/15/21,11,7.7,3.4,,1.3,12.0,75.6,,,,,,,,,,,
7/15/21,13,8.5,35.4,,54.2,1.9,,,0.1,,,,0.0,,,,,
7/15/21,4,9.8,,0.1,75.4,0.8,,,14.0,,,,,,,,,
7/15/21,3,6.2,8.1,,85.4,0.3,,,,,,,0.0,,,,,
7/15/21,2,39.5,,0.1,60.3,0.1,,,,,,,,,,,,
7/15/21,5,,17.5,,,72.5,,,10.0,,,,,,,,,
7/15/21,5,13.4,44.1,0.0,42.4,0.1,,,0.0,,,,,,,,,
7/15/21,14,10.8,35.0,0.1,,0.1,,,0.2,53.8,,,,,,,,
7/15/21,16,13.9,14.9,0.5,67.8,3.0,,,,0.0,,,,,,,,
7/15/21,3,,,,,100.0,,,,,,,0.0,,,,,
7/15/21,3,48.4,50.8,0.5,,0.4,,,,,,,,,,,,
7/15/21,11,,63.5,9.6,,18.3,,3.9,4.8,,,,,,,,,
7/15/21,13,,,,,100.0,,,,,,,0.0,,,,,
7/15/21,14,0.1,52.9,0.2,,0.2,,,,46.8,,,,,,,,
7/15/21,13,79.1,,2.4,,15.5,,,2.9,,,,,,,,,
7/16/21,12,14.4,15.0,0.1,58.9,6.8,,2.3,2.6,,,,,,,,,
7/16/21,4,12.7,6.8,0.1,60.3,0.1,,4.8,0.2,,,15.0,,,,,,
7/16/21,16,10.5,15.6,0.1,65.6,7.3,,0.8,,0.0,0.1,,,,,,,
7/16/21,11,4.9,10.4,0.1,30.0,0.4,,54.2,,,,,,,,,,
7/16/21,3,78.7,2.2,0.3,,15.3,,3.5,,,,,,,,,,
7/16/21,2,34.1,,0.1,61.5,2.6,,,,1.6,,,,,,,,
7/16/21,13,16.9,25.8,0.1,55.6,0.9,,,0.6,0.1,0.0,,,,,,,
7/16/21,6,1.6,20.5,0.1,,0.3,,,,,,,,77.4,,,,
7/16/21,14,6.7,89.8,0.2,,0.3,,,,,3.1,,,,,,,
7/16/21,14,6.4,40.4,0.1,,0.2,,,0.3,52.5,,,,,,,,
7/17/21,4,,,30.0,,70.0,,,,,,,,,,,,
7/19/21,8,,,,80.8,19.2,,,,,,,0.0,,,,,
7/19/21,4,,,,,100.0,,,,,,,,,,,,
7/19/21,4,,90.9,,,1.8,,,7.3,,,,0.0,,,,,
7/19/21,16,15.6,12.4,,62.2,9.7,,,0.1,,,,,,,,,
7/19/21,13,15.4,69.3,,,12.6,,,2.7,,,,0.0,,,,,
7/19/21,2,40.6,,0.2,56.9,2.3,,,0.1,,,,,,,,,
7/19/21,11,4.6,14.2,0.1,42.7,0.9,,,,,,8.2,,29.3,,,,
7/19/21,6,3.9,14.9,,33.1,0.2,47.3,,,0.7,,,,,,,,
7/19/21,3,,32.9,,61.7,5.5,,,,,,,,,,,,
7/19/21,14,31.1,63.9,0.1,,0.1,,,1.9,3.1,,,,,,,,
7/19/21,4,,,,,100.0,,,,,,,0.0,,,,,
7/19/21,4,19.7,,,80.1,0.2,,,,,,,,,,,,
7/19/21,13,8.9,26.5,0.0,54.7,0.2,,,,9.7,,,,,,,,
7/19/21,3,,,,,100.0,,,,,,,,,,,,
7/19/21,3,,40.6,,,59.4,,,,,,,0.0,,,,,
7/19/21,12,65.2,33.2,0.1,,1.4,,,,,,,,,,,0.1,
7/19/21,4,49.9,25.5,0.5,,3.0,,13.6,7.5,,,,,,,,,
7/19/21,8,77.8,,2.1,,20.1,,,,,,,,,,,,
7/19/21,3,26.7,71.6,0.3,,1.5,,,,,,,,,,,,
7/19/21,16,,96.0,1.1,,2.1,,,,0.0,,,,0.9,,,,
7/19/21,14,,74.8,0.1,,0.1,,,0.8,24.2,,,,,,,,
7/20/21,8,,10.8,0.1,72.0,17.2,,,,,,,,,,,,
7/20/21,4,,75.1,,,1.5,,,23.4,,,,,,,,,
7/20/21,16,10.7,11.9,0.4,69.2,7.7,,,,0.0,,,,,,,,
7/20/21,11,3.2,3.1,0.0,19.7,0.7,,0.3,,0.0,,,,73.0,,,,
7/20/21,3,9.8,12.8,0.1,74.9,2.4,,,,0.1,,,,,,,,
7/20/21,2,36.5,4.0,0.1,59.4,0.1,,,,,,,,,,,,
7/20/21,12,15.1,22.6,0.1,56.5,0.1,,,,5.6,,,,,,,,
7/20/21,5,7.8,41.4,0.2,50.6,0.2,,,0.0,,,,0.0,,,,,
7/20/21,14,20.8,75.2,0.2,,0.3,,,2.5,1.1,,,,,,,,
7/20/21,4,7.0,,,91.4,0.1,,,1.6,,,,0.0,,,,,
7/20/21,14,46.1,53.4,0.3,,0.3,,,,,,,,,,,,
7/20/21,5,,,,,100.0,,,,,,,0.0,,,,,
7/20/21,5,54.0,33.8,1.1,,12.2,,,,,,,0.0,,,,,
7/20/21,4,,,50.0,,50.0,,,,,,,,,,,,
7/20/21,5,,92.0,1.6,,6.4,,,,,,,,,,,,
7/21/21,8,,15.0,0.1,68.6,16.4,,,,,,,,,,,,
7/21/21,4,,,,,100.0,,,,,,,0.0,,,,,
7/21/21,2,35.9,3.4,0.2,57.4,3.1,,,0.0,,,,,,,,,
7/21/21,12,28.0,20.5,0.1,50.8,0.4,,3.1,0.3,,,,0.0,12.2,,,,
7/21/21,4,,,,,100.0,,,,,,,0.0,,,,,
7/21/21,5,13.9,41.8,0.1,43.2,0.3,,0.7,,,,,,,,,,
7/21/21,14,12.0,42.0,0.1,,0.1,,,6.1,39.7,,,,,,,,
7/21/21,4,17.5,,0.4,81.4,0.1,,,0.6,,,,,,,,,
7/21/21,3,4.3,8.2,,84.4,0.1,,1.9,,,1.1,,,,,,,
7/21/21,14,,55.5,0.2,,0.4,,,1.5,42.4,,,,,,,,
7/21/21,3,,82.1,3.6,,14.3,,,,,,,,,,,,
7/22/21,8,,2.2,,79.8,18.1,,,,,,,0.0,,,,,
7/22/21,4,11.7,,0.4,70.0,0.1,,17.1,0.8,,,,,,,,,
7/22/21,12,22.5,73.6,0.4,,1.6,,,2.3,,,,,,,,,
7/22/21,3,10.2,16.6,0.1,72.1,0.4,,0.7,,0.0,,,,,,,,
7/22/21,11,0.7,14.4,53.8,30.5,0.7,,,,,,,,,,,,
7/22/21,5,14.7,42.2,0.0,42.3,0.6,,0.2,,,,,,,,,,
7/22/21,14,13.4,75.4,0.1,,0.3,,,1.5,9.3,,,,,,,,
7/22/21,12,,,,,100.0,,,,,,,0.0,,,,,
7/22/21,12,,,,,15.9,,,,,84.1,,0.0,,,,,
7/22/21,12,5.5,22.1,0.1,71.6,0.8,,,,,,,,,,,,
7/22/21,6,4.4,83.9,0.2,,0.6,,,,11.0,,,,,,,,
7/22/21,8,,,10.8,,89.2,,,,,,,,,,,,
7/22/21,14,5.1,50.7,0.1,,0.2,,,2.1,41.8,,,,,,,,
7/23/21,8,,,0.1,80.5,19.3,,,,,,,,,,,0.1,
7/23/21,4,,,,,1.6,,80.2,18.2,,,,0.0,,,,,
7/23/21,16,27.1,13.0,0.1,50.4,5.4,,,,,,4.0,,,,,,
7/23/21,18,47.1,50.9,0.1,64.9,1.9,,,,,,,,,,,,
7/23/21,12,20.5,25.6,,48.1,0.3,,,1.0,2.3,2.2,,,,,,,
7/23/21,11,,,6.3,,93.8,,,,,,,,,,,,
7/23/21,15,,8.6,0.1,59.3,0.8,,,,,,,,31.2,,,,
7/23/21,5,11.1,52.3,0.0,36.3,0.4,,,,,,,,,,,,
7/23/21,14,5.7,49.0,0.1,,0.3,,,7.0,37.7,,,,,,,,
7/23/21,4,8.1,4.4,0.1,86.8,0.1,,,0.6,,,,,,,,,
7/23/21,18,,,1.5,,1.7,,,,,96.8,,,,,,,
7/23/21,15,11.8,26.7,0.3,,12.8,,,1.3,,,,,47.1,,,,
7/23/21,14,6.8,50.1,0.1,,0.6,,,1.1,41.3,,,,,,,,
7/23/21,11,20.1,5.6,0.1,,7.4,,,,3.3,,,,63.5,,,,
7/23/21,12,,,3.3,,10.3,,,86.5,,,,,,,,,
7/26/21,8,,16.4,0.1,67.3,16.3,,,,,,,,,,,,
7/26/21,12,18.2,23.2,0.1,58.0,0.2,,,0.4,0.0,,,,,,,,
7/26/21,11,16.8,12.1,1.2,58.9,11.1,,,,,,,,,,,,
7/26/21,15,8.5,25.1,0.7,56.8,9.0,,,,,,,,,,,,
7/26/21,4,15.4,3.4,0.1,77.9,2.5,,,0.7,,,,,,,,,
7/26/21,16,11.0,11.6,0.1,47.4,11.8,,,,0.1,65.6,,0.0,,,,,
7/26/21,3,,23.5,,75.0,1.6,,,,,,,0.0,,,,,
7/26/21,5,12.6,52.3,0.1,34.4,0.5,,,0.1,,,,,,,,,
7/26/21,14,3.6,45.8,0.1,,0.1,,,0.2,49.2,1.0,,,,,,,
7/26/21,16,1.6,9.7,0.1,84.1,4.6,,,,,,,,,,,,
7/26/21,3,,95.6,,,4.4,,,,,,,0.0,,,,,
7/26/21,14,8.0,33.4,0.1,,0.1,,,0.6,57.4,0.5,,,,,,,
7/27/21,8,,,0.1,80.4,19.5,,,,,,,,,,,,
7/27/21,12,23.3,23.9,0.1,52.6,0.2,,,,,,,,,,,,
7/27/21,11,2.0,5.3,0.0,35.2,7.2,4.2,,,,,,,46.1,,,,
7/27/21,15,5.3,5.7,,57.5,6.7,,,,,,,,24.7,,,,
7/27/21,13,17.8,35.5,0.1,44.9,1.1,,,0.6,0.0,,,0.0,,,,,
7/27/21,4,,,,,100.0,,,,,,,0.0,,,,,
7/27/21,5,13.4,38.8,0.0,47.6,0.3,,,,,,,,,,,,
7/27/21,14,31.8,65.2,0.2,,0.6,,,2.1,,,,,,,,,
7/27/21,4,13.1,,,85.9,0.1,,,0.9,,,,,,,,,
7/27/21,7,35.3,47.1,1.2,,16.3,,,,,,,,,,,,
7/27/21,4,94.6,,0.7,,0.6,,,4.1,,,,,,,,,
7/27/21,15,25.8,4.3,1.0,,0.7,,,,,,,,68.1,,,,
7/27/21,14,81.0,16.1,0.3,,0.3,,,2.1,0.2,,,,,,,,
7/28/21,8,11.1,7.5,0.1,65.7,15.7,,,,,,,,,,,,
